날짜,위치,업종,매출
201911,전남,자동차 부품 및 정비,27675
201912,전남,자동차 부품 및 정비,26573
202001,전남,자동차 부품 및 정비,23873
202002,전남,자동차 부품 및 정비,23788
202003,전남,자동차 부품 및 정비,25436
202004,전남,자동차 부품 및 정비,24795
201901,전남,여행/교통,1267
201902,전남,여행/교통,1251
201903,전남,여행/교통,1360
201904,전남,여행/교통,1395
201905,전남,여행/교통,1586
201906,전남,여행/교통,1411
201907,전남,여행/교통,1337
201908,전남,여행/교통,2128
201909,전남,여행/교통,1490
201910,전남,여행/교통,2186
201911,전남,여행/교통,1789
201912,전남,여행/교통,1566
202001,전남,여행/교통,1526
202002,전남,여행/교통,904
202003,전남,여행/교통,757
202004,전남,여행/교통,705
201901,전남,여행사/자동차임대,408
201902,전남,여행사/자동차임대,367
201903,전남,여행사/자동차임대,460
201904,전남,여행사/자동차임대,457
201905,전남,여행사/자동차임대,625
201906,전남,여행사/자동차임대,528
201907,전남,여행사/자동차임대,441
201908,전남,여행사/자동차임대,549
201909,전남,여행사/자동차임대,421
201910,전남,여행사/자동차임대,584
201911,전남,여행사/자동차임대,492
201912,전남,여행사/자동차임대,421
202001,전남,여행사/자동차임대,404
202002,전남,여행사/자동차임대,301
202003,전남,여행사/자동차임대,287
202004,전남,여행사/자동차임대,283
201901,전남,항공사,62
201902,전남,항공사,49
201903,전남,항공사,63
201904,전남,항공사,48
201905,전남,항공사,46
201906,전남,항공사,46
201907,전남,항공사,51
201908,전남,항공사,42
201909,전남,항공사,35
201910,전남,항공사,45
201911,전남,항공사,39
201912,전남,항공사,39
202001,전남,항공사,42
202002,전남,항공사,33
202003,전남,항공사,36
202004,전남,항공사,-12
201901,전남,대중교통,797
201902,전남,대중교통,835
201903,전남,대중교통,837
201904,전남,대중교통,891
201905,전남,대중교통,916
201906,전남,대중교통,836
201907,전남,대중교통,844
201908,전남,대중교통,1538
201909,전남,대중교통,1034
201910,전남,대중교통,1557
201911,전남,대중교통,1258
201912,전남,대중교통,1106
202001,전남,대중교통,1080
202002,전남,대중교통,571
202003,전남,대중교통,435
202004,전남,대중교통,434
201901,전남,오락/문화,26205
201902,전남,오락/문화,25179
201903,전남,오락/문화,36657
201904,전남,오락/문화,35720
201905,전남,오락/문화,40570
201906,전남,오락/문화,36171
201907,전남,오락/문화,34893
201908,전남,오락/문화,37019
201909,전남,오락/문화,33313
201910,전남,오락/문화,41417
201911,전남,오락/문화,40469
201912,전남,오락/문화,34148
202001,전남,오락/문화,27749
202002,전남,오락/문화,24294
202003,전남,오락/문화,28456
202004,전남,오락/문화,32401
201901,전남,스포츠/오락/여가,23078
201902,전남,스포츠/오락/여가,22505
201903,전남,스포츠/오락/여가,31090
201904,전남,스포츠/오락/여가,32600
201905,전남,스포츠/오락/여가,37523
201906,전남,스포츠/오락/여가,33563
201907,전남,스포츠/오락/여가,31897
201908,전남,스포츠/오락/여가,34122
201909,전남,스포츠/오락/여가,30214
201910,전남,스포츠/오락/여가,38740
201911,전남,스포츠/오락/여가,37878
201912,전남,스포츠/오락/여가,30693
202001,전남,스포츠/오락/여가,24691
202002,전남,스포츠/오락/여가,21505
202003,전남,스포츠/오락/여가,25248
202004,전남,스포츠/오락/여가,29486
201901,전남,서적/문구,3127
201902,전남,서적/문구,2674
201903,전남,서적/문구,5567
201904,전남,서적/문구,3120
201905,전남,서적/문구,3047
201906,전남,서적/문구,2608
201907,전남,서적/문구,2996
201908,전남,서적/문구,2897
201909,전남,서적/문구,3099
201910,전남,서적/문구,2677
201911,전남,서적/문구,2591
201912,전남,서적/문구,3456
202001,전남,서적/문구,3058
202002,전남,서적/문구,2788
202003,전남,서적/문구,3208
202004,전남,서적/문구,2915
201901,전남,교육,15892
201902,전남,교육,14678
201903,전남,교육,15345
201904,전남,교육,13665
201905,전남,교육,14369
201906,전남,교육,14444
201907,전남,교육,15012
201908,전남,교육,16416
201909,전남,교육,13878
201910,전남,교육,14439
201911,전남,교육,14933
201912,전남,교육,15431
202001,전남,교육,15981
202002,전남,교육,15286
202003,전남,교육,11150
202004,전남,교육,12111
201901,전남,숙박/음식,130003
201902,전남,숙박/음식,116363
201903,전남,숙박/음식,138404
201904,전남,숙박/음식,136888
201905,전남,숙박/음식,151567
201906,전남,숙박/음식,141967
201907,전남,숙박/음식,150076
201908,전남,숙박/음식,177013
201909,전남,숙박/음식,132766
201910,전남,숙박/음식,152091
201911,전남,숙박/음식,145737
201912,전남,숙박/음식,151276
202001,전남,숙박/음식,139868
202002,전남,숙박/음식,117624
202003,전남,숙박/음식,121307
202004,전남,숙박/음식,127483
201901,전남,공과금/개인 및 전문 서비스,36803
201902,전남,공과금/개인 및 전문 서비스,35312
201903,전남,공과금/개인 및 전문 서비스,36349
201904,전남,공과금/개인 및 전문 서비스,36708
201905,전남,공과금/개인 및 전문 서비스,35665
201906,전남,공과금/개인 및 전문 서비스,29984
201907,전남,공과금/개인 및 전문 서비스,36656
201908,전남,공과금/개인 및 전문 서비스,35232
201909,전남,공과금/개인 및 전문 서비스,44293
201910,전남,공과금/개인 및 전문 서비스,38004
201911,전남,공과금/개인 및 전문 서비스,32509
201912,전남,공과금/개인 및 전문 서비스,40371
202001,전남,공과금/개인 및 전문 서비스,40794
202002,전남,공과금/개인 및 전문 서비스,37118
202003,전남,공과금/개인 및 전문 서비스,44428
202004,전남,공과금/개인 및 전문 서비스,34677
201901,전남,금융/보험,151
201902,전남,금융/보험,43
201903,전남,금융/보험,86
201904,전남,금융/보험,66
201905,전남,금융/보험,47
201906,전남,금융/보험,60
201907,전남,금융/보험,56
201908,전남,금융/보험,42
201909,전남,금융/보험,42
201910,전남,금융/보험,56
201911,전남,금융/보험,58
201912,전남,금융/보험,99
202001,전남,금융/보험,51
202002,전남,금융/보험,154
202003,전남,금융/보험,101
202004,전남,금융/보험,66
201901,전남,기타,39002
201902,전남,기타,35079
201903,전남,기타,42628
201904,전남,기타,41824
201905,전남,기타,46433
201906,전남,기타,43545
201907,전남,기타,43193
201908,전남,기타,46271
201909,전남,기타,40417
201910,전남,기타,43231
201911,전남,기타,41656
201912,전남,기타,41646
202001,전남,기타,39289
202002,전남,기타,37005
202003,전남,기타,40070
202004,전남,기타,40778
201901,경북,합계,974447
201902,경북,합계,883949
201903,경북,합계,1003052
201904,경북,합계,985234
201905,경북,합계,1074800
201906,경북,합계,997503
201907,경북,합계,1018431
201908,경북,합계,1076012
201909,경북,합계,990182
201910,경북,합계,1045858
201911,경북,합계,1036319
201912,경북,합계,1054703
202001,경북,합계,1034624
202002,경북,합계,867447
202003,경북,합계,794066
202004,경북,합계,858424
201901,경북,종합소매,190863
201902,경북,종합소매,181161
201903,경북,종합소매,187783
201904,경북,종합소매,188537
201905,경북,종합소매,209160
201906,경북,종합소매,198341
201907,경북,종합소매,206824
201908,경북,종합소매,214914
201909,경북,종합소매,217427
201910,경북,종합소매,196092
201911,경북,종합소매,194031
201912,경북,종합소매,197106
202001,경북,종합소매,215558
202002,경북,종합소매,181993
202003,경북,종합소매,196537
202004,경북,종합소매,193675
201901,경북,백화점,11644
201902,경북,백화점,10553
201903,경북,백화점,12527
201904,경북,백화점,11886
201905,경북,백화점,12469
201906,경북,백화점,10404
201907,경북,백화점,10143
201908,경북,백화점,8910
201909,경북,백화점,11897
201910,경북,백화점,12899
201911,경북,백화점,13552
201912,경북,백화점,13156
202001,경북,백화점,11196
202002,경북,백화점,7325
202003,경북,백화점,4685
202004,경북,백화점,7861
201901,경북,대형마트/유통전문점,91309
201902,경북,대형마트/유통전문점,87290
201903,경북,대형마트/유통전문점,86687
201904,경북,대형마트/유통전문점,86586
201905,경북,대형마트/유통전문점,97210
201906,경북,대형마트/유통전문점,90383
201907,경북,대형마트/유통전문점,95493
201908,경북,대형마트/유통전문점,98469
201909,경북,대형마트/유통전문점,102075
201910,경북,대형마트/유통전문점,85433
201911,경북,대형마트/유통전문점,87077
201912,경북,대형마트/유통전문점,89034
202001,경북,대형마트/유통전문점,102779
202002,경북,대형마트/유통전문점,78180
202003,경북,대형마트/유통전문점,86265
202004,경북,대형마트/유통전문점,86640
201901,경북,슈퍼마켓,66158
201902,경북,슈퍼마켓,63367
201903,경북,슈퍼마켓,65510
201904,경북,슈퍼마켓,66103
201905,경북,슈퍼마켓,73296
201906,경북,슈퍼마켓,71962
201907,경북,슈퍼마켓,73680
201908,경북,슈퍼마켓,79355
201909,경북,슈퍼마켓,76450
201910,경북,슈퍼마켓,70284
201911,경북,슈퍼마켓,67848
201912,경북,슈퍼마켓,69354
202001,경북,슈퍼마켓,76810
202002,경북,슈퍼마켓,73618
202003,경북,슈퍼마켓,81183
202004,경북,슈퍼마켓,74923
201901,경북,편의점,21739
201902,경북,편의점,19951
201903,경북,편의점,23058
201904,경북,편의점,23963
201905,경북,편의점,26185
201906,경북,편의점,25591
201907,경북,편의점,27507
201908,경북,편의점,28179
201909,경북,편의점,27005
201910,경북,편의점,27477
201911,경북,편의점,25554
201912,경북,편의점,25561
202001,경북,편의점,24773
202002,경북,편의점,22864
202003,경북,편의점,24404
202004,경북,편의점,24251
201901,경북,면세점,13
201902,경북,면세점,0
201903,경북,면세점,0
201904,경북,면세점,0
201905,경북,면세점,0
201906,경북,면세점,0
201907,경북,면세점,0
201908,경북,면세점,0
201909,경북,면세점,0
201910,경북,면세점,0
201911,경북,면세점,0
201912,경북,면세점,0
202001,경북,면세점,0
202002,경북,면세점,5
202003,경북,면세점,0
202004,경북,면세점,0
201901,경북,전자상거래/통신판매,3176
201902,경북,전자상거래/통신판매,2449
201903,경북,전자상거래/통신판매,2569
201904,경북,전자상거래/통신판매,2374
201905,경북,전자상거래/통신판매,2354
201906,경북,전자상거래/통신판매,2064
201907,경북,전자상거래/통신판매,2488
201908,경북,전자상거래/통신판매,2879
201909,경북,전자상거래/통신판매,2249
201910,경북,전자상거래/통신판매,2270
201911,경북,전자상거래/통신판매,2329
201912,경북,전자상거래/통신판매,2458
202001,경북,전자상거래/통신판매,2739
202002,경북,전자상거래/통신판매,4097
202003,경북,전자상거래/통신판매,3405
202004,경북,전자상거래/통신판매,3009
201901,경북,식료품,47253
201902,경북,식료품,44944
201903,경북,식료품,39454
201904,경북,식료품,36871
201905,경북,식료품,41774
201906,경북,식료품,36918
201907,경북,식료품,36362
201908,경북,식료품,42927
201909,경북,식료품,50232
201910,경북,식료품,44072
201911,경북,식료품,42770
201912,경북,식료품,46590
202001,경북,식료품,61000
202002,경북,식료품,36132
202003,경북,식료품,39044
202004,경북,식료품,39619
201901,경북,일반식료품,44703
201902,경북,일반식료품,42734
201903,경북,일반식료품,37776
201904,경북,일반식료품,35218
201905,경북,일반식료품,39679
201906,경북,일반식료품,35180
201907,경북,일반식료품,34723
201908,경북,일반식료품,41057
201909,경북,일반식료품,46979
201910,경북,일반식료품,40984
201911,경북,일반식료품,40363
201912,경북,일반식료품,44772
202001,경북,일반식료품,57713
202002,경북,일반식료품,34577
202003,경북,일반식료품,37608
202004,경북,일반식료품,38157
201901,경북,건강보조식품,2550
201902,경북,건강보조식품,2209
201903,경북,건강보조식품,1678
201904,경북,건강보조식품,1653
201905,경북,건강보조식품,2095
201906,경북,건강보조식품,1738
201907,경북,건강보조식품,1639
201908,경북,건강보조식품,1869
201909,경북,건강보조식품,3253
201910,경북,건강보조식품,3089
201911,경북,건강보조식품,2407
201912,경북,건강보조식품,1817
202001,경북,건강보조식품,3287
202002,경북,건강보조식품,1554
202003,경북,건강보조식품,1436
202004,경북,건강보조식품,1462
201901,경북,의류/잡화,40088
201902,경북,의류/잡화,35361
201903,경북,의류/잡화,43108
201904,경북,의류/잡화,41559
201905,경북,의류/잡화,46420
201906,경북,의류/잡화,39875
201907,경북,의류/잡화,39033
201908,경북,의류/잡화,35680
201909,경북,의류/잡화,36222
201910,경북,의류/잡화,42521
201911,경북,의류/잡화,43467
201912,경북,의류/잡화,42010
202001,경북,의류/잡화,34732
202002,경북,의류/잡화,28308
202003,경북,의류/잡화,22074
202004,경북,의류/잡화,29060
201901,경북,의복/직물,22534
201902,경북,의복/직물,19610
201903,경북,의복/직물,24709
201904,경북,의복/직물,24293
201905,경북,의복/직물,27736
201906,경북,의복/직물,22731
201907,경북,의복/직물,21923
201908,경북,의복/직물,17506
201909,경북,의복/직물,21002
201910,경북,의복/직물,26103
201911,경북,의복/직물,27400
201912,경북,의복/직물,24779
202001,경북,의복/직물,18797
202002,경북,의복/직물,13846
202003,경북,의복/직물,10610
202004,경북,의복/직물,15651
201901,경북,복식잡화,2395
201902,경북,복식잡화,2219
201903,경북,복식잡화,2790
201904,경북,복식잡화,2707
201905,경북,복식잡화,3034
201906,경북,복식잡화,2837
201907,경북,복식잡화,2736
201908,경북,복식잡화,2502
201909,경북,복식잡화,2547
201910,경북,복식잡화,2885
201911,경북,복식잡화,2812
201912,경북,복식잡화,2847
202001,경북,복식잡화,2330
202002,경북,복식잡화,2071
202003,경북,복식잡화,1956
202004,경북,복식잡화,2427
201901,경북,시계/귀금속/안경,7585
201902,경북,시계/귀금속/안경,6827
201903,경북,시계/귀금속/안경,8337
201904,경북,시계/귀금속/안경,7414
201905,경북,시계/귀금속/안경,8303
201906,경북,시계/귀금속/안경,7548
201907,경북,시계/귀금속/안경,7555
201908,경북,시계/귀금속/안경,7516
201909,경북,시계/귀금속/안경,6448
201910,경북,시계/귀금속/안경,6813
201911,경북,시계/귀금속/안경,6434
201912,경북,시계/귀금속/안경,7091
202001,경북,시계/귀금속/안경,6834
202002,경북,시계/귀금속/안경,5938
202003,경북,시계/귀금속/안경,4817
202004,경북,시계/귀금속/안경,5462
201901,경북,화장품,7573
201902,경북,화장품,6706
201903,경북,화장품,7271
201904,경북,화장품,7146
201905,경북,화장품,7346
201906,경북,화장품,6760
201907,경북,화장품,6818
201908,경북,화장품,8155
201909,경북,화장품,6225
201910,경북,화장품,6721
201911,경북,화장품,6821
201912,경북,화장품,7293
202001,경북,화장품,6772
202002,경북,화장품,6453
202003,경북,화장품,4691
202004,경북,화장품,5520
201901,경북,연료,208236
201902,경북,연료,184374
201903,경북,연료,210813
201904,경북,연료,209797
201905,경북,연료,225008
201906,경북,연료,212854
201907,경북,연료,210394
201908,경북,연료,224985
201909,경북,연료,207201
201910,경북,연료,223362
201911,경북,연료,227644
201912,경북,연료,236826
202001,경북,연료,230059
202002,경북,연료,197651
202003,경북,연료,183451
202004,경북,연료,172494
201901,경북,가구/가전,30122
201902,경북,가구/가전,28236
201903,경북,가구/가전,35192
201904,경북,가구/가전,31010
201905,경북,가구/가전,35636
201906,경북,가구/가전,26857
201907,경북,가구/가전,30125
201908,경북,가구/가전,28911
201909,경북,가구/가전,24285
201910,경북,가구/가전,28344
201911,경북,가구/가전,28489
201912,경북,가구/가전,27360
202001,경북,가구/가전,25571
202002,경북,가구/가전,29834
202003,경북,가구/가전,27349
202004,경북,가구/가전,29172
201901,경북,가구,5587
201902,경북,가구,5049
201903,경북,가구,6461
201904,경북,가구,5692
201905,경북,가구,5645
201906,경북,가구,5022
201907,경북,가구,4639
201908,경북,가구,4486
201909,경북,가구,4730
201910,경북,가구,5235
201911,경북,가구,4965
201912,경북,가구,5118
202001,경북,가구,4440
202002,경북,가구,5295
202003,경북,가구,4027
202004,경북,가구,5008
201901,경북,가전제품/정보통신기기,24536
201902,경북,가전제품/정보통신기기,23187
201903,경북,가전제품/정보통신기기,28731
201904,경북,가전제품/정보통신기기,25318
201905,경북,가전제품/정보통신기기,29991
201906,경북,가전제품/정보통신기기,21835
201907,경북,가전제품/정보통신기기,25487
201908,경북,가전제품/정보통신기기,24425
201909,경북,가전제품/정보통신기기,19554
201910,경북,가전제품/정보통신기기,23109
201911,경북,가전제품/정보통신기기,23524
201912,경북,가전제품/정보통신기기,22242
202001,경북,가전제품/정보통신기기,21131
202002,경북,가전제품/정보통신기기,24539
202003,경북,가전제품/정보통신기기,23321
202004,경북,가전제품/정보통신기기,24165
201901,경북,의료/보건,87120
201902,경북,의료/보건,72658
201903,경북,의료/보건,85069
201904,경북,의료/보건,83421
201905,경북,의료/보건,87131
201906,경북,의료/보건,82313
201907,경북,의료/보건,85658
201908,경북,의료/보건,87518
201909,경북,의료/보건,77572
201910,경북,의료/보건,90623
201911,경북,의료/보건,88870
201912,경북,의료/보건,89998
202001,경북,의료/보건,89281
202002,경북,의료/보건,83231
202003,경북,의료/보건,68580
202004,경북,의료/보건,79583
201901,경북,종합병원,18223
201902,경북,종합병원,15122
201903,경북,종합병원,17086
201904,경북,종합병원,16788
201905,경북,종합병원,17820
201906,경북,종합병원,17163
201907,경북,종합병원,17942
201908,경북,종합병원,18550
201909,경북,종합병원,15917
201910,경북,종합병원,17660
201911,경북,종합병원,17259
201912,경북,종합병원,17905
202001,경북,종합병원,17778
202002,경북,종합병원,15150
202003,경북,종합병원,11558
202004,경북,종합병원,14113
201901,경북,일반병의원/기타의료기관,68897
201902,경북,일반병의원/기타의료기관,57536
201903,경북,일반병의원/기타의료기관,67982
201904,경북,일반병의원/기타의료기관,66632
201905,경북,일반병의원/기타의료기관,69311
201906,경북,일반병의원/기타의료기관,65150
201907,경북,일반병의원/기타의료기관,67716
201908,경북,일반병의원/기타의료기관,68968
201909,경북,일반병의원/기타의료기관,61655
201910,경북,일반병의원/기타의료기관,72963
201911,경북,일반병의원/기타의료기관,71611
201912,경북,일반병의원/기타의료기관,72092
202001,경북,일반병의원/기타의료기관,71504
202002,경북,일반병의원/기타의료기관,68080
202003,경북,일반병의원/기타의료기관,57022
202004,경북,일반병의원/기타의료기관,65470
201901,경북,자동차,33285
201902,경북,자동차,27468
201903,경북,자동차,35423
201904,경북,자동차,34204
201905,경북,자동차,39020
201906,경북,자동차,37227
201907,경북,자동차,37912
201908,경북,자동차,38717
201909,경북,자동차,33338
201910,경북,자동차,38238
201911,경북,자동차,39026
201912,경북,자동차,38312
202001,경북,자동차,32545
202002,경북,자동차,31393
202003,경북,자동차,31980
202004,경북,자동차,34740
201901,경북,국산자동차신품,24
201902,경북,국산자동차신품,26
201903,경북,국산자동차신품,38
201904,경북,국산자동차신품,30
201905,경북,국산자동차신품,28
201906,경북,국산자동차신품,61
201907,경북,국산자동차신품,36
201908,경북,국산자동차신품,44
201909,경북,국산자동차신품,50
201910,경북,국산자동차신품,34
201911,경북,국산자동차신품,43
201912,경북,국산자동차신품,48
202001,경북,국산자동차신품,35
202002,경북,국산자동차신품,62
202003,경북,국산자동차신품,18
202004,경북,국산자동차신품,83
201901,경북,기타운송수단,1699
201902,경북,기타운송수단,1400
201903,경북,기타운송수단,2230
201904,경북,기타운송수단,2190
201905,경북,기타운송수단,2533
201906,경북,기타운송수단,2289
201907,경북,기타운송수단,2329
201908,경북,기타운송수단,2116
201909,경북,기타운송수단,1890
201910,경북,기타운송수단,2009
201911,경북,기타운송수단,1985
201912,경북,기타운송수단,1888
202001,경북,기타운송수단,1633
202002,경북,기타운송수단,2155
202003,경북,기타운송수단,2325
202004,경북,기타운송수단,2688
201901,경북,자동차 부품 및 정비,31561
201902,경북,자동차 부품 및 정비,26042
201903,경북,자동차 부품 및 정비,33156
201904,경북,자동차 부품 및 정비,31984
201905,경북,자동차 부품 및 정비,36459
201906,경북,자동차 부품 및 정비,34876
201907,경북,자동차 부품 및 정비,35546
201908,경북,자동차 부품 및 정비,36557
201909,경북,자동차 부품 및 정비,31397
201910,경북,자동차 부품 및 정비,36195
201911,경북,자동차 부품 및 정비,36998
201912,경북,자동차 부품 및 정비,36376
202001,경북,자동차 부품 및 정비,30877
202002,경북,자동차 부품 및 정비,29176
202003,경북,자동차 부품 및 정비,29637
202004,경북,자동차 부품 및 정비,31970
201901,경북,여행/교통,8237
201902,경북,여행/교통,6667
201903,경북,여행/교통,8521
201904,경북,여행/교통,8691
201905,경북,여행/교통,10100
201906,경북,여행/교통,9401
201907,경북,여행/교통,9664
201908,경북,여행/교통,10866
201909,경북,여행/교통,8155
201910,경북,여행/교통,10206
201911,경북,여행/교통,9503
201912,경북,여행/교통,9308
202001,경북,여행/교통,8088
202002,경북,여행/교통,7394
202003,경북,여행/교통,7463
202004,경북,여행/교통,8103
201901,경북,여행사/자동차임대,503
201902,경북,여행사/자동차임대,404
201903,경북,여행사/자동차임대,601
201904,경북,여행사/자동차임대,588
201905,경북,여행사/자동차임대,704
201906,경북,여행사/자동차임대,581
201907,경북,여행사/자동차임대,626
201908,경북,여행사/자동차임대,726
201909,경북,여행사/자동차임대,487
201910,경북,여행사/자동차임대,662
201911,경북,여행사/자동차임대,498
201912,경북,여행사/자동차임대,415
202001,경북,여행사/자동차임대,345
202002,경북,여행사/자동차임대,315
202003,경북,여행사/자동차임대,238
202004,경북,여행사/자동차임대,314
201901,경북,항공사,38
201902,경북,항공사,1
201903,경북,항공사,0
201904,경북,항공사,0
201905,경북,항공사,1
201906,경북,항공사,0
201907,경북,항공사,0
201908,경북,항공사,1
201909,경북,항공사,8
201910,경북,항공사,0
201911,경북,항공사,0
201912,경북,항공사,0
202001,경북,항공사,0
202002,경북,항공사,8
202003,경북,항공사,0
202004,경북,항공사,0
201901,경북,대중교통,7697
201902,경북,대중교통,6262
201903,경북,대중교통,7920
201904,경북,대중교통,8103
201905,경북,대중교통,9395
201906,경북,대중교통,8819
201907,경북,대중교통,9038
201908,경북,대중교통,10139
201909,경북,대중교통,7660
201910,경북,대중교통,9544
201911,경북,대중교통,9005
201912,경북,대중교통,8893
202001,경북,대중교통,7743
202002,경북,대중교통,7070
202003,경북,대중교통,7225
202004,경북,대중교통,7789
201901,경북,오락/문화,40991
201902,경북,오락/문화,40492
201903,경북,오락/문화,61214
201904,경북,오락/문화,58702
201905,경북,오락/문화,64337
201906,경북,오락/문화,58776
201907,경북,오락/문화,57374
201908,경북,오락/문화,53726
201909,경북,오락/문화,53997
201910,경북,오락/문화,64165
201911,경북,오락/문화,62251
201912,경북,오락/문화,52545
202001,경북,오락/문화,39391
202002,경북,오락/문화,34089
202003,경북,오락/문화,34683
202004,경북,오락/문화,47573
201901,경북,스포츠/오락/여가,36538
201902,경북,스포츠/오락/여가,36646
201903,경북,스포츠/오락/여가,51834
201904,경북,스포츠/오락/여가,54200
201905,경북,스포츠/오락/여가,60307
201906,경북,스포츠/오락/여가,54985
201907,경북,스포츠/오락/여가,53016
201908,경북,스포츠/오락/여가,49337
201909,경북,스포츠/오락/여가,48998
201910,경북,스포츠/오락/여가,60342
201911,경북,스포츠/오락/여가,58597
201912,경북,스포츠/오락/여가,47863
202001,경북,스포츠/오락/여가,35366
202002,경북,스포츠/오락/여가,30752
202003,경북,스포츠/오락/여가,30824
202004,경북,스포츠/오락/여가,43981
201901,경북,서적/문구,4453
201902,경북,서적/문구,3846
201903,경북,서적/문구,9380
201904,경북,서적/문구,4501
201905,경북,서적/문구,4030
201906,경북,서적/문구,3791
201907,경북,서적/문구,4358
201908,경북,서적/문구,4389
201909,경북,서적/문구,4999
201910,경북,서적/문구,3822
201911,경북,서적/문구,3654
201912,경북,서적/문구,4682
202001,경북,서적/문구,4025
202002,경북,서적/문구,3337
202003,경북,서적/문구,3860
202004,경북,서적/문구,3591
201901,경북,교육,24744
201902,경북,교육,24942
201903,경북,교육,24117
201904,경북,교육,21499
201905,경북,교육,22927
201906,경북,교육,22826
201907,경북,교육,23501
201908,경북,교육,28055
201909,경북,교육,21846
201910,경북,교육,22824
201911,경북,교육,24302
201912,경북,교육,23984
202001,경북,교육,24596
202002,경북,교육,23915
202003,경북,교육,8627
202004,경북,교육,13203
201901,경북,숙박/음식,188006
201902,경북,숙박/음식,169498
201903,경북,숙박/음식,192248
201904,경북,숙박/음식,191610
201905,경북,숙박/음식,208484
201906,경북,숙박/음식,195222
201907,경북,숙박/음식,204296
201908,경북,숙박/음식,230665
201909,경북,숙박/음식,188248
201910,경북,숙박/음식,205473
201911,경북,숙박/음식,196400
201912,경북,숙박/음식,208940
202001,경북,숙박/음식,194517
202002,경북,숙박/음식,142374
202003,경북,숙박/음식,104621
202004,경북,숙박/음식,136219
201901,경북,공과금/개인 및 전문 서비스,29408
201902,경북,공과금/개인 및 전문 서비스,26786
201903,경북,공과금/개인 및 전문 서비스,29816
201904,경북,공과금/개인 및 전문 서비스,30028
201905,경북,공과금/개인 및 전문 서비스,29892
201906,경북,공과금/개인 및 전문 서비스,26455
201907,경북,공과금/개인 및 전문 서비스,26809
201908,경북,공과금/개인 및 전문 서비스,26619
201909,경북,공과금/개인 및 전문 서비스,24778
201910,경북,공과금/개인 및 전문 서비스,27998
201911,경북,공과금/개인 및 전문 서비스,27758
201912,경북,공과금/개인 및 전문 서비스,30100
202001,경북,공과금/개인 및 전문 서비스,31200
202002,경북,공과금/개인 및 전문 서비스,26466
202003,경북,공과금/개인 및 전문 서비스,25186
202004,경북,공과금/개인 및 전문 서비스,26074
201901,경북,금융/보험,214
201902,경북,금융/보험,90
201903,경북,금융/보험,120
201904,경북,금융/보험,97
201905,경북,금융/보험,135
201906,경북,금융/보험,115
201907,경북,금융/보험,109
201908,경북,금융/보험,95
201909,경북,금융/보험,79
201910,경북,금융/보험,116
201911,경북,금융/보험,120
201912,경북,금융/보험,148
202001,경북,금융/보험,118
202002,경북,금융/보험,232
202003,경북,금융/보험,135
202004,경북,금융/보험,178
201901,경북,기타,42704
201902,경북,기타,38823
201903,경북,기타,47605
201904,경북,기타,46836
201905,경북,기타,52424
201906,경북,기타,48260
201907,경북,기타,47881
201908,경북,기타,49457
201909,경북,기타,44552
201910,경북,기타,49553
201911,경북,기타,49359
201912,경북,기타,49020
202001,경북,기타,45229
202002,경북,기타,40338
202003,경북,기타,40930
202004,경북,기타,45721
201901,경남,합계,1361492
201902,경남,합계,1205355
201903,경남,합계,1376966
201904,경남,합계,1339066
201905,경남,합계,1456266
201906,경남,합계,1366786
201907,경남,합계,1403724
201908,경남,합계,1458649
201909,경남,합계,1340691
201910,경남,합계,1423984
201911,경남,합계,1410908
201912,경남,합계,1453350
202001,경남,합계,1408542
202002,경남,합계,1221501
202003,경남,합계,1188881
202004,경남,합계,1226800
201901,경남,종합소매,303030
201902,경남,종합소매,278738
201903,경남,종합소매,298585
201904,경남,종합소매,297257
201905,경남,종합소매,324656
201906,경남,종합소매,302836
201907,경남,종합소매,317090
201908,경남,종합소매,321953
201909,경남,종합소매,333991
201910,경남,종합소매,317445
201911,경남,종합소매,310094
201912,경남,종합소매,321355
202001,경남,종합소매,330081
202002,경남,종합소매,275122
202003,경남,종합소매,296657
202004,경남,종합소매,294433
201901,경남,백화점,50158
201902,경남,백화점,48065
201903,경남,백화점,54889
201904,경남,백화점,52086
201905,경남,백화점,56695
201906,경남,백화점,48117
201907,경남,백화점,45356
201908,경남,백화점,41085
201909,경남,백화점,53466
201910,경남,백화점,57420
201911,경남,백화점,60614
201912,경남,백화점,60271
202001,경남,백화점,48009
202002,경남,백화점,32085
202003,경남,백화점,27926
202004,경남,백화점,36553
201901,경남,대형마트/유통전문점,134026
201902,경남,대형마트/유통전문점,123658
201903,경남,대형마트/유통전문점,126900
201904,경남,대형마트/유통전문점,127348
201905,경남,대형마트/유통전문점,139558
201906,경남,대형마트/유통전문점,128629
201907,경남,대형마트/유통전문점,138337
201908,경남,대형마트/유통전문점,142165
201909,경남,대형마트/유통전문점,148456
201910,경남,대형마트/유통전문점,132081
201911,경남,대형마트/유통전문점,129089
201912,경남,대형마트/유통전문점,137178
202001,경남,대형마트/유통전문점,145951
202002,경남,대형마트/유통전문점,115856
202003,경남,대형마트/유통전문점,128387
202004,경남,대형마트/유통전문점,124740
201901,경남,슈퍼마켓,83329
201902,경남,슈퍼마켓,74981
201903,경남,슈퍼마켓,80222
201904,경남,슈퍼마켓,79866
201905,경남,슈퍼마켓,87582
201906,경남,슈퍼마켓,86246
201907,경남,슈퍼마켓,90064
